timestamps,TP9,AF7,AF8,TP10,Right AUX
2024-06-20 17:33:47.293,-1000.0,-1000.0,-844.7265625,-884.27734375,0.0
2024-06-20 17:33:47.296,-275.87890625,-276.3671875,331.0546875,500.9765625,0.0
2024-06-20 17:33:47.300,-810.546875,-814.94140625,-1000.0,-1000.0,0.0
2024-06-20 17:33:47.304,399.4140625,436.03515625,-762.20703125,-924.31640625,0.0
2024-06-20 17:33:47.308,-1000.0,-1000.0,832.51953125,601.07421875,0.0
2024-06-20 17:33:47.312,-483.3984375,-566.89453125,785.15625,-968.26171875,0.0
2024-06-20 17:33:47.316,-960.9375,964.35546875,-756.8359375,-437.01171875,0.0
2024-06-20 17:33:47.320,873.53515625,984.375,-1000.0,-1000.0,0.0
2024-06-20 17:33:47.324,-667.48046875,-480.95703125,146.484375,-32.2265625,0.0
2024-06-20 17:33:47.328,-1000.0,-1000.0,-831.0546875,-798.828125,0.0
2024-06-20 17:33:47.332,488.76953125,324.21875,-94.7265625,135.7421875,0.0
2024-06-20 17:33:47.336,-806.15234375,-783.203125,-1000.0,-1000.0,0.0
2024-06-20 17:33:47.339,-14.16015625,73.73046875,-224.609375,-255.37109375,0.0
2024-06-20 17:33:47.343,-1000.0,-1000.0,-825.1953125,-817.3828125,0.0
2024-06-20 17:33:47.347,-113.28125,-224.12109375,227.5390625,238.76953125,0.0
2024-06-20 17:33:47.351,-781.73828125,-800.29296875,-1000.0,-1000.0,0.0
2024-06-20 17:33:47.355,210.9375,223.6328125,-416.50390625,-541.9921875,0.0
2024-06-20 17:33:47.359,-1000.0,-1000.0,-876.46484375,-939.94140625,0.0
2024-06-20 17:33:47.363,-276.3671875,-272.94921875,434.5703125,605.95703125,0.0
2024-06-20 17:33:47.367,-820.80078125,-834.47265625,-1000.0,-966.30859375,0.0
2024-06-20 17:33:47.371,509.765625,601.07421875,-870.1171875,-1000.0,0.0
2024-06-20 17:33:47.375,-1000.0,-1000.0,697.265625,420.41015625,0.0
2024-06-20 17:33:47.379,-600.09765625,-783.203125,877.44140625,-875.0,0.0
2024-06-20 17:33:47.382,955.56640625,784.1796875,-630.859375,-270.99609375,0.0
2024-06-20 17:33:47.386,997.0703125,-916.015625,-1000.0,-1000.0,0.0
2024-06-20 17:33:47.390,-454.58984375,-319.3359375,-10.7421875,-167.48046875,0.0
2024-06-20 17:33:47.394,-1000.0,-1000.0,-822.265625,-815.91796875,0.0
2024-06-20 17:33:47.398,276.3671875,113.76953125,20.01953125,217.28515625,0.0
2024-06-20 17:33:47.402,-777.34375,-770.5078125,-1000.0,-1000.0,0.0
2024-06-20 17:33:47.406,102.05078125,161.62109375,-241.69921875,-265.625,0.0
2024-06-20 17:33:47.410,-1000.0,-1000.0,-824.21875,-813.96484375,0.0
2024-06-20 17:33:47.414,-235.3515625,-266.6015625,239.2578125,296.875,0.0
2024-06-20 17:33:47.418,-800.29296875,-807.12890625,-1000.0,-1000.0,0.0
2024-06-20 17:33:47.421,224.12109375,289.55078125,-514.16015625,-637.6953125,0.0
2024-06-20 17:33:47.425,-1000.0,-1000.0,-925.29296875,985.83984375,0.0
2024-06-20 17:33:47.429,-273.92578125,-399.4140625,513.671875,733.3984375,0.0
2024-06-20 17:33:47.433,-833.49609375,-891.11328125,-1000.0,-811.5234375,0.0
2024-06-20 17:33:47.437,600.09765625,699.21875,-1000.0,-1000.0,0.0
2024-06-20 17:33:47.441,-1000.0,-929.19921875,443.359375,187.01171875,0.0
2024-06-20 17:33:47.445,-708.0078125,-811.03515625,-946.2890625,-812.98828125,0.0
2024-06-20 17:33:47.449,845.21484375,726.07421875,-378.90625,-87.40234375,0.0
2024-06-20 17:33:47.453,-889.16015625,-834.9609375,-1000.0,-1000.0,0.0
2024-06-20 17:33:47.457,-254.39453125,-189.94140625,-115.72265625,-232.91015625,0.0
2024-06-20 17:33:47.461,-1000.0,-1000.0,-814.94140625,-823.73046875,0.0
2024-06-20 17:33:47.464,184.08203125,309.08203125,166.50390625,235.83984375,0.0
2024-06-20 17:33:47.468,-760.25390625,-764.6484375,-1000.0,-1000.0,0.0
2024-06-20 17:33:47.472,185.05859375,177.24609375,-284.1796875,-350.09765625,0.0
2024-06-20 17:33:47.476,-1000.0,-1000.0,-825.68359375,-841.796875,0.0
2024-06-20 17:33:47.480,-272.4609375,-272.94921875,277.34375,405.76171875,0.0
2024-06-20 17:33:47.484,-804.6875,-809.08203125,-1000.0,-1000.0,0.0
2024-06-20 17:33:47.488,299.31640625,329.58984375,-668.9453125,-822.265625,0.0
2024-06-20 17:33:47.492,-1000.0,-1000.0,941.89453125,753.90625,0.0
2024-06-20 17:33:47.496,-390.13671875,-487.79296875,663.57421875,921.38671875,0.0
2024-06-20 17:33:47.500,-897.94921875,-955.078125,-886.71875,-597.16796875,0.0
2024-06-20 17:33:47.504,745.60546875,818.359375,-1000.0,-1000.0,0.0
2024-06-20 17:33:47.507,-867.67578125,-800.29296875,265.625,60.546875,0.0
2024-06-20 17:33:47.511,-846.19140625,-857.421875,-861.81640625,-797.36328125,0.0
2024-06-20 17:33:47.515,707.03125,690.4296875,-191.89453125,52.24609375,0.0
2024-06-20 17:33:47.519,-851.5625,-847.65625,-1000.0,-1000.0,0.0
2024-06-20 17:33:47.523,-136.71875,-85.9375,-191.89453125,-246.58203125,0.0
2024-06-20 17:33:47.527,-1000.0,-1000.0,-822.75390625,-819.82421875,0.0
2024-06-20 17:33:47.531,-1.953125,-96.19140625,199.70703125,238.28125,0.0
2024-06-20 17:33:47.535,-771.97265625,-784.1796875,-1000.0,-1000.0,0.0
2024-06-20 17:33:47.539,200.68359375,211.42578125,-346.6796875,-453.61328125,0.0
2024-06-20 17:33:47.543,-1000.0,-1000.0,-847.65625,-890.13671875,0.0
2024-06-20 17:33:47.546,-275.87890625,-275.87890625,356.93359375,533.203125,0.0
2024-06-20 17:33:47.550,-811.5234375,-818.84765625,-1000.0,-1000.0,0.0
2024-06-20 17:33:47.554,416.50390625,492.67578125,-763.18359375,-945.80078125,0.0
2024-06-20 17:33:47.558,-1000.0,-1000.0,827.63671875,559.5703125,0.0
2024-06-20 17:33:47.562,-506.8359375,-588.37890625,812.01171875,-925.78125,0.0
2024-06-20 17:33:47.566,-972.65625,968.75,-715.33203125,-359.86328125,0.0
2024-06-20 17:33:47.570,885.7421875,970.703125,-1000.0,-1000.0,0.0
2024-06-20 17:33:47.574,-649.4140625,-511.23046875,110.3515625,-68.84765625,0.0
2024-06-20 17:33:47.578,-1000.0,-1000.0,-824.21875,-799.31640625,0.0
2024-06-20 17:33:47.582,457.51953125,339.35546875,-54.19921875,174.8046875,0.0
2024-06-20 17:33:47.586,-799.8046875,-782.71484375,-1000.0,-1000.0,0.0
2024-06-20 17:33:47.589,11.23046875,92.7734375,-230.46875,-259.765625,0.0
2024-06-20 17:33:47.593,-1000.0,-1000.0,-823.2421875,-815.4296875,0.0
2024-06-20 17:33:47.597,-127.44140625,-217.7734375,231.93359375,241.2109375,0.0
2024-06-20 17:33:47.601,-781.73828125,-797.36328125,-1000.0,-1000.0,0.0
2024-06-20 17:33:47.605,211.9140625,223.6328125,-420.8984375,-562.01171875,0.0
2024-06-20 17:33:47.609,-1000.0,-1000.0,-877.44140625,-956.54296875,0.0
2024-06-20 17:33:47.613,-276.3671875,-298.33984375,435.05859375,636.23046875,0.0
2024-06-20 17:33:47.617,-822.265625,-838.8671875,-1000.0,-922.8515625,0.0
2024-06-20 17:33:47.621,518.5546875,583.49609375,-903.80859375,-1000.0,0.0
2024-06-20 17:33:47.625,-1000.0,-1000.0,633.7890625,328.61328125,0.0
2024-06-20 17:33:47.629,-622.0703125,-777.34375,931.15234375,-844.23828125,0.0
2024-06-20 17:33:47.632,939.94140625,787.109375,-563.4765625,-200.1953125,0.0
2024-06-20 17:33:47.636,-991.69921875,-921.38671875,-1000.0,-1000.0,0.0
2024-06-20 17:33:47.640,-433.59375,-330.078125,-35.64453125,-195.3125,0.0
2024-06-20 17:33:47.644,-1000.0,-1000.0,-818.84765625,-818.359375,0.0
2024-06-20 17:33:47.648,241.2109375,120.60546875,61.5234375,227.5390625,0.0
2024-06-20 17:33:47.652,-772.4609375,-767.578125,-1000.0,-1000.0,0.0
2024-06-20 17:33:47.656,148.92578125,191.40625,-246.09375,-267.08984375,0.0
2024-06-20 17:33:47.660,-1000.0,-1000.0,-822.265625,-813.4765625,0.0
2024-06-20 17:33:47.664,-255.859375,-270.01953125,241.69921875,310.546875,0.0
2024-06-20 17:33:47.668,-802.734375,-805.6640625,-1000.0,-1000.0,0.0
2024-06-20 17:33:47.671,227.05078125,274.4140625,-547.8515625,-699.21875,0.0
2024-06-20 17:33:47.675,-1000.0,-1000.0,-948.2421875,908.203125,0.0
2024-06-20 17:33:47.679,-304.6875,-412.109375,550.29296875,808.59375,0.0
2024-06-20 17:33:47.683,-845.21484375,-903.3203125,-981.93359375,-730.46875,0.0
2024-06-20 17:33:47.687,612.79296875,718.75,-1000.0,-1000.0,0.0
2024-06-20 17:33:47.691,-1000.0,-886.71875,408.203125,149.90234375,0.0
2024-06-20 17:33:47.695,-751.953125,-889.16015625,-939.94140625,-807.12890625,0.0
2024-06-20 17:33:47.699,792.96875,630.37109375,-366.2109375,-53.7109375,0.0
2024-06-20 17:33:47.703,-875.9765625,-828.61328125,-1000.0,-1000.0,0.0
2024-06-20 17:33:47.707,-207.03125,-95.703125,-123.046875,-235.83984375,0.0
2024-06-20 17:33:47.711,-1000.0,-1000.0,-817.87109375,-822.75390625,0.0
2024-06-20 17:33:47.714,103.02734375,32.71484375,155.2734375,236.328125,0.0
2024-06-20 17:33:47.718,-763.671875,-763.18359375,-1000.0,-1000.0,0.0
2024-06-20 17:33:47.722,191.40625,196.77734375,-283.69140625,-375.0,0.0
2024-06-20 17:33:47.726,-1000.0,-1000.0,-826.66015625,-853.02734375,0.0
2024-06-20 17:33:47.730,-273.4375,-273.92578125,291.015625,449.21875,0.0
2024-06-20 17:33:47.734,-803.22265625,-800.29296875,-1000.0,-1000.0,0.0
2024-06-20 17:33:47.738,317.87109375,347.16796875,-686.03515625,-866.2109375,0.0
2024-06-20 17:33:47.742,-1000.0,-1000.0,906.25,680.6640625,0.0
2024-06-20 17:33:47.746,-361.328125,-304.19921875,749.0234375,999.0234375,0.0
2024-06-20 17:33:47.750,-886.23046875,-874.51171875,-790.52734375,-487.3046875,0.0
2024-06-20 17:33:47.754,746.09375,770.99609375,-1000.0,-1000.0,0.0
2024-06-20 17:33:47.757,-831.54296875,-715.8203125,235.3515625,28.80859375,0.0
2024-06-20 17:33:47.761,-921.875,-1000.0,-871.09375,-798.33984375,0.0
2024-06-20 17:33:47.765,615.234375,429.19921875,-213.8671875,59.5703125,0.0
2024-06-20 17:33:47.769,-839.84375,-854.98046875,-1000.0,-1000.0,0.0
2024-06-20 17:33:47.773,-144.04296875,-219.23828125,-204.58984375,-246.58203125,0.0
2024-06-20 17:33:47.777,-1000.0,-1000.0,-828.125,-821.77734375,0.0
2024-06-20 17:33:47.781,-19.04296875,-139.16015625,203.61328125,239.2578125,0.0
2024-06-20 17:33:47.785,-774.90234375,-804.19921875,-1000.0,-1000.0,0.0
2024-06-20 17:33:47.789,203.125,219.7265625,-367.1875,-505.37109375,0.0
2024-06-20 17:33:47.793,-1000.0,-1000.0,-856.4453125,-917.96875,0.0
2024-06-20 17:33:47.796,-276.3671875,-275.390625,371.09375,567.87109375,0.0
2024-06-20 17:33:47.800,-812.98828125,-821.77734375,-1000.0,-1000.0,0.0
2024-06-20 17:33:47.804,431.640625,519.04296875,-786.62109375,-980.46875,0.0
2024-06-20 17:33:47.808,-1000.0,-1000.0,797.36328125,503.90625,0.0
2024-06-20 17:33:47.812,-524.90234375,-594.7265625,832.03125,-897.94921875,0.0
2024-06-20 17:33:47.816,-995.1171875,936.03515625,-696.2890625,-317.87109375,0.0
2024-06-20 17:33:47.820,930.6640625,-941.40625,-1000.0,-1000.0,0.0
2024-06-20 17:33:47.824,-589.84375,-402.34375,102.05078125,-85.44921875,0.0
2024-06-20 17:33:47.828,-1000.0,-1000.0,-814.453125,-798.828125,0.0
2024-06-20 17:33:47.832,463.8671875,454.58984375,-10.7421875,197.265625,0.0
2024-06-20 17:33:47.836,-796.38671875,-786.1328125,-1000.0,-1000.0,0.0
2024-06-20 17:33:47.839,38.57421875,153.80859375,-233.3984375,-263.671875,0.0
2024-06-20 17:33:47.843,-1000.0,-1000.0,-820.80078125,-813.96484375,0.0
2024-06-20 17:33:47.847,-141.11328125,-245.60546875,234.86328125,263.671875,0.0
2024-06-20 17:33:47.851,-782.2265625,-797.36328125,-1000.0,-1000.0,0.0
2024-06-20 17:33:47.855,212.40234375,223.6328125,-439.94140625,-591.30859375,0.0
2024-06-20 17:33:47.859,-1000.0,-1000.0,-886.23046875,-981.93359375,0.0
2024-06-20 17:33:47.863,-276.3671875,-281.73828125,461.9140625,690.91796875,0.0
2024-06-20 17:33:47.867,-823.2421875,-830.56640625,-1000.0,-867.1875,0.0
2024-06-20 17:33:47.871,525.390625,560.546875,-933.10546875,-1000.0,0.0
2024-06-20 17:33:47.875,-1000.0,-1000.0,593.26171875,288.57421875,0.0
2024-06-20 17:33:47.879,-632.8125,-793.9453125,946.77734375,-830.56640625,0.0
2024-06-20 17:33:47.882,919.43359375,736.328125,-545.8984375,-166.50390625,0.0
2024-06-20 17:33:47.886,-956.54296875,-878.41796875,-1000.0,-1000.0,0.0
2024-06-20 17:33:47.890,-364.2578125,-218.75,-31.73828125,-204.1015625,0.0
2024-06-20 17:33:47.894,-1000.0,-1000.0,-820.3125,-819.3359375,0.0
2024-06-20 17:33:47.898,209.9609375,28.80859375,45.41015625,229.4921875,0.0
2024-06-20 17:33:47.902,-768.06640625,-773.4375,-1000.0,-1000.0,0.0
2024-06-20 17:33:47.906,157.71484375,192.3828125,-245.1171875,-292.48046875,0.0
2024-06-20 17:33:47.910,-1000.0,-1000.0,-823.2421875,-822.265625,0.0
2024-06-20 17:33:47.914,-264.16015625,-270.01953125,254.39453125,365.72265625,0.0
2024-06-20 17:33:47.918,-804.19921875,-803.22265625,-1000.0,-1000.0,0.0
2024-06-20 17:33:47.921,228.02734375,301.7578125,-545.41015625,-717.28515625,0.0
2024-06-20 17:33:47.925,-1000.0,-1000.0,-948.73046875,887.20703125,0.0
2024-06-20 17:33:47.929,-311.5234375,-359.86328125,583.0078125,852.05078125,0.0
2024-06-20 17:33:47.933,-850.5859375,-871.58203125,-947.265625,-674.8046875,0.0
2024-06-20 17:33:47.937,623.53515625,681.15234375,-1000.0,-1000.0,0.0
2024-06-20 17:33:47.941,-998.53515625,-884.27734375,377.9296875,135.7421875,0.0
2024-06-20 17:33:47.945,-777.83203125,-949.70703125,-937.5,-807.12890625,0.0
2024-06-20 17:33:47.949,766.6015625,552.734375,-360.3515625,-50.78125,0.0
2024-06-20 17:33:47.953,-870.1171875,-833.984375,-1000.0,-1000.0,0.0
2024-06-20 17:33:47.957,-199.21875,-141.6015625,-145.5078125,-235.83984375,0.0
2024-06-20 17:33:47.961,-1000.0,-1000.0,-823.2421875,-824.21875,0.0
2024-06-20 17:33:47.964,86.42578125,-31.73828125,156.73828125,237.79296875,0.0
2024-06-20 17:33:47.968,-764.6484375,-776.3671875,-1000.0,-1000.0,0.0
2024-06-20 17:33:47.972,192.3828125,204.1015625,-292.48046875,-405.76171875,0.0
2024-06-20 17:33:47.976,-1000.0,-1000.0,-830.56640625,-867.1875,0.0
2024-06-20 17:33:47.980,-273.92578125,-269.53125,310.546875,486.328125,0.0
2024-06-20 17:33:47.984,-806.15234375,-808.59375,-1000.0,-1000.0,0.0
2024-06-20 17:33:47.988,332.51953125,403.80859375,-683.10546875,-873.53515625,0.0
2024-06-20 17:33:47.992,-1000.0,-1000.0,923.33984375,680.6640625,0.0
2024-06-20 17:33:47.996,-428.7109375,-497.0703125,719.23828125,997.55859375,0.0
2024-06-20 17:33:48.000,-927.24609375,-964.35546875,-823.2421875,-487.3046875,0.0
2024-06-20 17:33:48.004,805.6640625,864.2578125,-1000.0,-1000.0,0.0
2024-06-20 17:33:48.007,-770.01953125,-666.50390625,224.12109375,17.578125,0.0
2024-06-20 17:33:48.011,-940.4296875,-1000.0,-853.515625,-794.921875,0.0
2024-06-20 17:33:48.015,590.33203125,445.3125,-166.015625,101.07421875,0.0
2024-06-20 17:33:48.019,-824.21875,-803.22265625,-1000.0,-1000.0,0.0
2024-06-20 17:33:48.023,-91.796875,-100.09765625,-206.54296875,-251.953125,0.0
2024-06-20 17:33:48.027,-1000.0,-1000.0,-823.2421875,-818.84765625,0.0
2024-06-20 17:33:48.031,-10.25390625,33.69140625,222.16796875,238.76953125,0.0
2024-06-20 17:33:48.035,-769.04296875,-763.671875,-1000.0,-1000.0,0.0
2024-06-20 17:33:48.039,200.68359375,196.77734375,-374.51171875,-515.625,0.0
2024-06-20 17:33:48.043,-1000.0,-1000.0,-856.93359375,-924.8046875,0.0
2024-06-20 17:33:48.046,-276.85546875,-278.3203125,377.9296875,588.8671875,0.0
2024-06-20 17:33:48.050,-814.453125,-820.3125,-1000.0,-981.93359375,0.0
2024-06-20 17:33:48.054,442.87109375,499.0234375,-821.2890625,-1000.0,0.0
2024-06-20 17:33:48.058,-1000.0,-1000.0,754.39453125,463.8671875,0.0
2024-06-20 17:33:48.062,-545.41015625,-637.20703125,843.26171875,-883.7890625,0.0
2024-06-20 17:33:48.066,995.1171875,940.4296875,-681.15234375,-292.48046875,0.0
2024-06-20 17:33:48.070,936.03515625,976.5625,-1000.0,-1000.0,0.0
2024-06-20 17:33:48.074,-569.3359375,-491.69921875,64.94140625,-106.93359375,0.0
2024-06-20 17:33:48.078,-1000.0,-1000.0,-822.265625,-802.24609375,0.0
2024-06-20 17:33:48.082,400.390625,239.2578125,-26.85546875,201.171875,0.0
2024-06-20 17:33:48.086,-788.57421875,-770.99609375,-1000.0,-1000.0,0.0
2024-06-20 17:33:48.089,56.640625,161.62109375,-234.86328125,-265.13671875,0.0
2024-06-20 17:33:48.093,-1000.0,-1000.0,-824.21875,-814.453125,0.0
2024-06-20 17:33:48.097,-165.52734375,-238.76953125,238.28125,283.69140625,0.0
2024-06-20 17:33:48.101,-786.1328125,-796.875,-1000.0,-1000.0,0.0
2024-06-20 17:33:48.105,215.33203125,225.5859375,-475.09765625,-620.60546875,0.0
2024-06-20 17:33:48.109,-1000.0,-1000.0,-904.296875,999.0234375,0.0
2024-06-20 17:33:48.113,-275.87890625,-318.359375,471.19140625,710.9375,0.0
2024-06-20 17:33:48.117,-828.125,-878.90625,-1000.0,-852.5390625,0.0
2024-06-20 17:33:48.121,562.98828125,725.5859375,-902.34375,-1000.0,0.0
2024-06-20 17:33:48.125,-1000.0,-854.98046875,635.25390625,283.69140625,0.0
2024-06-20 17:33:48.129,-653.3203125,-892.578125,948.73046875,-828.61328125,0.0
2024-06-20 17:33:48.132,909.1796875,675.78125,-530.76171875,-156.73828125,0.0
2024-06-20 17:33:48.136,-942.3828125,-880.859375,-1000.0,-1000.0,0.0
2024-06-20 17:33:48.140,-341.30859375,-281.25,-67.87109375,-219.7265625,0.0
2024-06-20 17:33:48.144,-1000.0,-1000.0,-818.359375,-823.73046875,0.0
2024-06-20 17:33:48.148,200.68359375,93.26171875,95.703125,232.421875,0.0
2024-06-20 17:33:48.152,-765.625,-768.06640625,-1000.0,-1000.0,0.0
2024-06-20 17:33:48.156,172.36328125,193.359375,-250.0,-303.22265625,0.0
2024-06-20 17:33:48.160,-1000.0,-1000.0,-820.3125,-826.171875,0.0
2024-06-20 17:33:48.164,-266.11328125,-271.484375,256.34765625,383.7890625,0.0
2024-06-20 17:33:48.168,-804.6875,-806.15234375,-1000.0,-1000.0,0.0
2024-06-20 17:33:48.171,229.4921875,304.19921875,-575.1953125,-743.65234375,0.0
2024-06-20 17:33:48.175,-1000.0,-1000.0,-971.19140625,859.86328125,0.0
2024-06-20 17:33:48.179,-334.47265625,-436.03515625,585.9375,864.74609375,0.0
2024-06-20 17:33:48.183,-865.234375,-907.2265625,-948.2421875,-664.0625,0.0
2024-06-20 17:33:48.187,654.78515625,712.890625,-1000.0,-1000.0,0.0
2024-06-20 17:33:48.191,-968.26171875,-886.23046875,351.07421875,124.51171875,0.0
2024-06-20 17:33:48.195,-791.50390625,-917.96875,-912.109375,-802.734375,0.0
2024-06-20 17:33:48.199,755.37109375,598.6328125,-310.05859375,-20.99609375,0.0
2024-06-20 17:33:48.203,-863.28125,-825.1953125,-1000.0,-1000.0,0.0
2024-06-20 17:33:48.207,-189.94140625,-172.36328125,-158.69140625,-239.2578125,0.0
2024-06-20 17:33:48.211,-1000.0,-1000.0,-820.80078125,-823.2421875,0.0
2024-06-20 17:33:48.214,104.00390625,177.734375,186.03515625,238.28125,0.0
2024-06-20 17:33:48.218,-762.20703125,-759.765625,-1000.0,-1000.0,0.0
2024-06-20 17:33:48.222,190.91796875,187.5,-306.15234375,-422.36328125,0.0
2024-06-20 17:33:48.226,-1000.0,-1000.0,-832.51953125,-874.0234375,0.0
2024-06-20 17:33:48.230,-274.4140625,-276.85546875,309.5703125,493.1640625,0.0
2024-06-20 17:33:48.234,-807.12890625,-810.546875,-1000.0,-1000.0,0.0
2024-06-20 17:33:48.238,348.6328125,410.64453125,-707.03125,-887.6953125,0.0
2024-06-20 17:33:48.242,-1000.0,-1000.0,890.13671875,654.78515625,0.0
2024-06-20 17:33:48.246,-440.4296875,-489.74609375,748.046875,-982.421875,0.0
2024-06-20 17:33:48.250,-936.5234375,-985.3515625,-795.41015625,-458.49609375,0.0
2024-06-20 17:33:48.254,828.125,937.01171875,-1000.0,-1000.0,0.0
2024-06-20 17:33:48.257,-740.234375,-558.10546875,213.37890625,13.18359375,0.0
2024-06-20 17:33:48.261,-953.61328125,-1000.0,-843.26171875,-793.45703125,0.0
2024-06-20 17:33:48.265,579.1015625,453.125,-137.20703125,116.2109375,0.0
2024-06-20 17:33:48.269,-824.70703125,-819.3359375,-1000.0,-1000.0,0.0
2024-06-20 17:33:48.273,-87.40234375,-125.48828125,-215.8203125,-253.90625,0.0
2024-06-20 17:33:48.277,-1000.0,-1000.0,-824.21875,-817.87109375,0.0
2024-06-20 17:33:48.281,-47.8515625,-103.515625,221.6796875,238.76953125,0.0
2024-06-20 17:33:48.285,-774.90234375,-789.0625,-1000.0,-1000.0,0.0
2024-06-20 17:33:48.289,204.58984375,212.890625,-376.46484375,-521.97265625,0.0
2024-06-20 17:33:48.293,-1000.0,-1000.0,-858.88671875,-933.10546875,0.0
2024-06-20 17:33:48.296,-276.85546875,-276.3671875,401.3671875,616.69921875,0.0
2024-06-20 17:33:48.300,-816.89453125,-826.66015625,-1000.0,-961.9140625,0.0
2024-06-20 17:33:48.304,470.703125,570.80078125,-810.05859375,-1000.0,0.0
2024-06-20 17:33:48.308,-1000.0,-1000.0,752.9296875,452.63671875,0.0
2024-06-20 17:33:48.312,-550.78125,-590.33203125,895.5078125,-857.421875,0.0
2024-06-20 17:33:48.316,988.76953125,969.7265625,-601.07421875,-223.14453125,0.0
2024-06-20 17:33:48.320,957.51953125,996.09375,-1000.0,-1000.0,0.0
2024-06-20 17:33:48.324,-526.85546875,-415.0390625,46.875,-134.27734375,0.0
2024-06-20 17:33:48.328,-1000.0,-1000.0,-817.3828125,-804.19921875,0.0
2024-06-20 17:33:48.332,369.140625,191.89453125,-6.8359375,210.44921875,0.0
2024-06-20 17:33:48.336,-786.1328125,-774.4140625,-1000.0,-1000.0,0.0
2024-06-20 17:33:48.339,62.01171875,121.09375,-240.234375,-266.11328125,0.0
2024-06-20 17:33:48.343,-1000.0,-1000.0,-823.73046875,-813.4765625,0.0
2024-06-20 17:33:48.347,-194.82421875,-261.23046875,237.79296875,293.9453125,0.0
2024-06-20 17:33:48.351,-793.9453125,-807.12890625,-1000.0,-1000.0,0.0
2024-06-20 17:33:48.355,219.7265625,275.390625,-458.49609375,-615.234375,0.0
2024-06-20 17:33:48.359,-1000.0,-1000.0,-895.01953125,-999.0234375,0.0
2024-06-20 17:33:48.363,-274.90234375,-340.33203125,478.515625,722.65625,0.0
2024-06-20 17:33:48.367,-828.61328125,-849.609375,-1000.0,-827.1484375,0.0
2024-06-20 17:33:48.371,563.96484375,598.14453125,-969.7265625,-1000.0,0.0
2024-06-20 17:33:48.375,-1000.0,-994.140625,530.76171875,240.234375,0.0
2024-06-20 17:33:48.379,-657.2265625,-854.00390625,980.46875,-820.3125,0.0
2024-06-20 17:33:48.382,899.4140625,664.0625,-499.0234375,-128.90625,0.0
2024-06-20 17:33:48.386,-924.8046875,-854.4921875,-1000.0,-1000.0,0.0
2024-06-20 17:33:48.390,-299.8046875,-196.2890625,-74.70703125,-224.12109375,0.0
2024-06-20 17:33:48.394,-1000.0,-1000.0,-817.87109375,-823.2421875,0.0
2024-06-20 17:33:48.398,163.0859375,60.05859375,106.4453125,233.3984375,0.0
2024-06-20 17:33:48.402,-764.16015625,-767.578125,-1000.0,-1000.0,0.0
2024-06-20 17:33:48.406,186.5234375,195.80078125,-253.41796875,-318.359375,0.0
2024-06-20 17:33:48.410,-1000.0,-1000.0,-820.3125,-831.54296875,0.0
2024-06-20 17:33:48.414,-270.01953125,-274.90234375,258.30078125,395.99609375,0.0
2024-06-20 17:33:48.418,-803.7109375,-807.6171875,-1000.0,-1000.0,0.0
2024-06-20 17:33:48.421,261.23046875,377.44140625,-572.265625,-751.46484375,0.0
2024-06-20 17:33:48.425,-1000.0,-1000.0,-970.21484375,845.703125,0.0
2024-06-20 17:33:48.429,-349.609375,-457.03125,595.703125,887.20703125,0.0
2024-06-20 17:33:48.433,-879.39453125,-936.5234375,-942.3828125,-634.27734375,0.0
2024-06-20 17:33:48.437,706.54296875,824.21875,-1000.0,-1000.0,0.0
2024-06-20 17:33:48.441,-911.62109375,-766.11328125,346.19140625,111.81640625,0.0
2024-06-20 17:33:48.445,-809.5703125,-905.2734375,-884.27734375,-792.96875,0.0
2024-06-20 17:33:48.449,747.0703125,644.04296875,-246.58203125,41.9921875,0.0
2024-06-20 17:33:48.453,-860.83984375,-840.33203125,-1000.0,-1000.0,0.0
2024-06-20 17:33:48.457,-164.55078125,-104.00390625,-168.45703125,-246.58203125,0.0
2024-06-20 17:33:48.461,-1000.0,-1000.0,-820.80078125,-819.3359375,0.0
2024-06-20 17:33:48.464,37.59765625,-77.63671875,179.19921875,237.79296875,0.0
2024-06-20 17:33:48.468,-768.5546875,-781.73828125,-1000.0,-1000.0,0.0
2024-06-20 17:33:48.472,197.265625,209.47265625,-312.01171875,-436.03515625,0.0
2024-06-20 17:33:48.476,-1000.0,-1000.0,-835.44921875,-880.37109375,0.0
2024-06-20 17:33:48.480,-274.90234375,-274.90234375,312.98828125,504.8828125,0.0
2024-06-20 17:33:48.484,-808.10546875,-809.08203125,-1000.0,-1000.0,0.0
2024-06-20 17:33:48.488,371.58203125,420.8984375,-732.421875,-904.78515625,0.0
2024-06-20 17:33:48.492,-1000.0,-1000.0,854.00390625,606.4453125,0.0
2024-06-20 17:33:48.496,-448.73046875,-451.66015625,791.015625,-924.31640625,0.0
2024-06-20 17:33:48.500,-936.03515625,-924.8046875,-739.74609375,-352.05078125,0.0
2024-06-20 17:33:48.504,826.66015625,805.17578125,-1000.0,-1000.0,0.0
2024-06-20 17:33:48.507,-737.3046875,-723.6328125,146.97265625,-44.43359375,0.0
2024-06-20 17:33:48.511,-965.33203125,-1000.0,-834.9609375,-794.921875,0.0
2024-06-20 17:33:48.515,554.6875,426.26953125,-108.3984375,158.203125,0.0
2024-06-20 17:33:48.519,-816.89453125,-801.26953125,-1000.0,-1000.0,0.0
2024-06-20 17:33:48.523,-46.875,10.25390625,-217.7734375,-258.30078125,0.0
