timestamp,TP9,AF7,AF8,TP10
2024-06-05T16:29:49.877621,-971.6796875,-761.23046875,-37.59765625,403.80859375,0.0
2024-06-05T16:29:49.881475,-1000.0,-1000.0,-768.5546875,-784.1796875,0.0
2024-06-05T16:29:49.885330,207.51953125,51.26953125,202.63671875,71.77734375,0.0
2024-06-05T16:29:49.889185,-942.3828125,-831.0546875,-1000.0,-1000.0,0.0
2024-06-05T16:29:49.893040,-399.90234375,-104.98046875,-277.83203125,-152.34375,0.0
2024-06-05T16:29:49.896895,-1000.0,-1000.0,-819.82421875,-780.76171875,0.0
2024-06-05T16:29:49.900750,-217.28515625,-228.515625,509.27734375,212.890625,0.0
2024-06-05T16:29:49.904605,-840.33203125,-831.0546875,-1000.0,-1000.0,0.0
2024-06-05T16:29:49.908460,238.28125,241.2109375,-577.1484375,-275.87890625,0.0
2024-06-05T16:29:49.912809,-1000.0,-1000.0,968.26171875,-828.61328125,0.0
2024-06-05T16:29:49.916664,-360.83984375,-467.28515625,-999.0234375,571.77734375,0.0
2024-06-05T16:29:49.920519,-849.12109375,-888.18359375,-471.6796875,-1000.0,0.0
2024-06-05T16:29:49.924374,244.140625,439.94140625,-1000.0,-635.7421875,0.0
2024-06-05T16:29:49.928230,-1000.0,-1000.0,379.8828125,904.296875,0.0
2024-06-05T16:29:49.932085,-786.1328125,-974.609375,-782.71484375,-904.78515625,0.0
2024-06-05T16:29:49.935940,847.65625,553.7109375,76.171875,-260.7421875,0.0
2024-06-05T16:29:49.939795,649.90234375,935.546875,-1000.0,-1000.0,0.0
2024-06-05T16:29:49.943650,-907.71484375,-587.890625,-198.2421875,185.05859375,0.0
2024-06-05T16:29:49.947506,-1000.0,-1000.0,-792.96875,-760.7421875,0.0
2024-06-05T16:29:49.951361,8.30078125,-101.5625,219.7265625,185.546875,0.0
2024-06-05T16:29:49.955216,-837.890625,-827.1484375,-1000.0,-1000.0,0.0
2024-06-05T16:29:49.959522,-101.5625,57.6171875,-274.90234375,-269.53125,0.0
2024-06-05T16:29:49.963377,-1000.0,-1000.0,-834.47265625,-801.7578125,0.0
2024-06-05T16:29:49.967233,-228.515625,-242.1875,613.76953125,250.48828125,0.0
2024-06-05T16:29:49.971089,-832.03125,-825.1953125,-1000.0,-1000.0,0.0
2024-06-05T16:29:49.974944,242.67578125,242.67578125,-672.8515625,-312.98828125,0.0
2024-06-05T16:29:49.978800,-1000.0,-1000.0,890.625,-879.8828125,0.0
2024-06-05T16:29:49.982655,-445.3125,-574.70703125,-901.85546875,750.48828125,0.0
2024-06-05T16:29:49.986511,-939.94140625,985.3515625,-259.27734375,-853.515625,0.0
2024-06-05T16:29:49.990366,248.53515625,450.1953125,-1000.0,-831.54296875,0.0
2024-06-05T16:29:49.994222,-1000.0,-967.7734375,159.1796875,732.91015625,0.0
2024-06-05T16:29:49.998077,-1000.0,-1000.0,-762.20703125,-850.5859375,0.0
2024-06-05T16:29:50.001933,457.03125,260.7421875,187.5,-153.3203125,0.0
2024-06-05T16:29:50.006542,929.6875,-912.109375,-1000.0,-1000.0,0.0
2024-06-05T16:29:50.010399,-611.81640625,-352.05078125,-273.92578125,75.68359375,0.0
2024-06-05T16:29:50.014255,-1000.0,-1000.0,-803.22265625,-761.71875,0.0
2024-06-05T16:29:50.018111,-97.65625,-217.28515625,331.0546875,192.87109375,0.0
2024-06-05T16:29:50.021967,-833.984375,-834.47265625,-1000.0,-1000.0,0.0
2024-06-05T16:29:50.025823,13.671875,215.8203125,-379.8828125,-277.34375,0.0
2024-06-05T16:29:50.029679,-1000.0,-1000.0,-892.08984375,-810.546875,0.0
2024-06-05T16:29:50.033535,-236.81640625,-274.4140625,755.37109375,431.15234375,0.0
2024-06-05T16:29:50.037391,-830.56640625,-821.2890625,-854.00390625,-1000.0,0.0
2024-06-05T16:29:50.041247,241.69921875,232.91015625,-845.21484375,-481.93359375,0.0
2024-06-05T16:29:50.045103,-1000.0,-1000.0,704.58984375,-958.0078125,0.0
2024-06-05T16:29:50.048959,-649.4140625,-762.20703125,-843.26171875,885.25390625,0.0
2024-06-05T16:29:50.053518,-991.69921875,869.140625,-95.703125,-670.41015625,0.0
2024-06-05T16:29:50.057375,506.8359375,668.9453125,-1000.0,-969.23828125,0.0
2024-06-05T16:29:50.061231,-1000.0,-900.87890625,-9.27734375,562.01171875,0.0
2024-06-05T16:29:50.065088,-1000.0,-1000.0,-769.04296875,-811.03515625,0.0
2024-06-05T16:29:50.068944,250.48828125,115.72265625,201.171875,-41.50390625,0.0
2024-06-05T16:29:50.072801,-937.98828125,-830.56640625,-1000.0,-1000.0,0.0
2024-06-05T16:29:50.076658,-402.83203125,-138.18359375,-276.3671875,-37.59765625,0.0
2024-06-05T16:29:50.080514,-1000.0,-1000.0,-810.546875,-768.5546875,0.0
2024-06-05T16:29:50.084371,-208.984375,-227.05078125,431.15234375,202.63671875,0.0
2024-06-05T16:29:50.088227,-846.19140625,-831.0546875,-1000.0,-1000.0,0.0
2024-06-05T16:29:50.092084,135.25390625,240.234375,-478.515625,-278.3203125,0.0
2024-06-05T16:29:50.095940,-1000.0,-1000.0,-966.30859375,-821.2890625,0.0
2024-06-05T16:29:50.100450,-320.80078125,-434.08203125,909.1796875,525.87890625,0.0
2024-06-05T16:29:50.104307,-847.65625,-873.53515625,-596.6796875,-1000.0,0.0
2024-06-05T16:29:50.108164,242.67578125,344.23828125,-1000.0,-580.078125,0.0
2024-06-05T16:29:50.112021,-1000.0,-1000.0,435.05859375,969.7265625,0.0
2024-06-05T16:29:50.115878,-786.62109375,-909.1796875,-791.50390625,-999.51171875,0.0
2024-06-05T16:29:50.119735,845.703125,639.6484375,57.12890625,-472.16796875,0.0
2024-06-05T16:29:50.123592,657.71484375,887.20703125,-1000.0,-1000.0,0.0
2024-06-05T16:29:50.127450,-917.96875,-662.59765625,-150.87890625,374.51171875,0.0
2024-06-05T16:29:50.131306,-1000.0,-1000.0,-781.73828125,-780.2734375,0.0
2024-06-05T16:29:50.135164,125.0,3.90625,213.37890625,145.01953125,0.0
2024-06-05T16:29:50.139020,-851.07421875,-814.453125,-1000.0,-1000.0,0.0
2024-06-05T16:29:50.142878,-213.37890625,1.46484375,-275.87890625,-244.62890625,0.0
2024-06-05T16:29:50.147340,-1000.0,-1000.0,-823.73046875,-797.36328125,0.0
2024-06-05T16:29:50.151198,-221.19140625,-238.76953125,537.59765625,223.6328125,0.0
2024-06-05T16:29:50.155055,-837.890625,-827.63671875,-1000.0,-1000.0,0.0
2024-06-05T16:29:50.158913,241.69921875,242.1875,-620.1171875,-273.92578125,0.0
2024-06-05T16:29:50.162770,-1000.0,-1000.0,916.015625,-834.47265625,0.0
2024-06-05T16:29:50.166627,-463.37890625,-561.03515625,-926.26953125,613.76953125,0.0
2024-06-05T16:29:50.170485,-886.71875,-938.4765625,-296.875,-1000.0,0.0
2024-06-05T16:29:50.174342,349.609375,500.48828125,-1000.0,-668.9453125,0.0
2024-06-05T16:29:50.178200,-1000.0,-1000.0,186.03515625,884.765625,0.0
2024-06-05T16:29:50.182057,-915.52734375,-1000.0,-761.71875,-892.08984375,0.0
2024-06-05T16:29:50.185915,660.15625,432.6171875,185.546875,-207.51953125,0.0
2024-06-05T16:29:50.189772,810.546875,-946.77734375,-1000.0,-1000.0,0.0
2024-06-05T16:29:50.194178,-759.765625,-413.57421875,-268.06640625,119.62890625,0.0
2024-06-05T16:29:50.198036,-1000.0,-1000.0,-801.7578125,-762.20703125,0.0
2024-06-05T16:29:50.201894,14.6484375,-152.83203125,228.02734375,190.4296875,0.0
2024-06-05T16:29:50.205751,-836.42578125,-826.66015625,-1000.0,-1000.0,0.0
2024-06-05T16:29:50.209609,-101.07421875,123.046875,-308.10546875,-273.92578125,0.0
2024-06-05T16:29:50.213467,-1000.0,-1000.0,-869.140625,-803.22265625,0.0
2024-06-05T16:29:50.217325,-228.02734375,-248.046875,705.078125,331.0546875,0.0
2024-06-05T16:29:50.221183,-834.9609375,-822.75390625,-903.80859375,-1000.0,0.0
2024-06-05T16:29:50.225040,242.67578125,239.74609375,-818.84765625,-378.41796875,0.0
2024-06-05T16:29:50.228898,-1000.0,-1000.0,734.375,-895.99609375,0.0
2024-06-05T16:29:50.232756,-560.05859375,-649.90234375,-851.5625,769.53125,0.0
2024-06-05T16:29:50.236614,-935.546875,997.0703125,-153.3203125,-826.66015625,0.0
2024-06-05T16:29:50.240974,450.68359375,623.046875,-1000.0,-869.140625,0.0
2024-06-05T16:29:50.244832,-1000.0,-929.19921875,75.68359375,666.015625,0.0
2024-06-05T16:29:50.248690,-1000.0,-1000.0,-761.71875,-829.58984375,0.0
2024-06-05T16:29:50.252548,462.890625,197.75390625,193.359375,-39.55078125,0.0
2024-06-05T16:29:50.256406,939.453125,-844.7265625,-1000.0,-1000.0,0.0
2024-06-05T16:29:50.260265,-580.078125,-219.23828125,-275.390625,-37.59765625,0.0
2024-06-05T16:29:50.264123,-1000.0,-1000.0,-808.59375,-768.5546875,0.0
2024-06-05T16:29:50.267981,-206.0546875,-221.19140625,384.765625,202.63671875,0.0
2024-06-05T16:29:50.271839,-850.5859375,-832.51953125,-1000.0,-1000.0,0.0
2024-06-05T16:29:50.275697,101.5625,238.28125,-462.890625,-276.3671875,0.0
2024-06-05T16:29:50.279555,-1000.0,-1000.0,-957.03125,-811.03515625,0.0
2024-06-05T16:29:50.283413,-243.65234375,-365.72265625,884.765625,431.640625,0.0
2024-06-05T16:29:50.287740,-825.68359375,-846.6796875,-669.43359375,-1000.0,0.0
2024-06-05T16:29:50.291599,240.234375,322.265625,-969.7265625,-483.88671875,0.0
2024-06-05T16:29:50.295457,-1000.0,-1000.0,562.5,-995.60546875,0.0
2024-06-05T16:29:50.299315,-650.390625,-792.96875,-812.01171875,982.91015625,0.0
2024-06-05T16:29:50.303174,-992.67578125,817.3828125,-39.55078125,-472.16796875,0.0
2024-06-05T16:29:50.307033,541.015625,789.55078125,-1000.0,-1000.0,0.0
2024-06-05T16:29:50.310891,-966.30859375,-759.765625,-54.19921875,379.39453125,0.0
2024-06-05T16:29:50.314749,-1000.0,-1000.0,-771.97265625,-780.2734375,0.0
2024-06-05T16:29:50.318608,149.90234375,39.0625,204.58984375,71.77734375,0.0
2024-06-05T16:29:50.322466,-913.57421875,-832.03125,-1000.0,-1000.0,0.0
2024-06-05T16:29:50.326325,-335.44921875,-101.07421875,-277.34375,-152.34375,0.0
2024-06-05T16:29:50.330183,-1000.0,-1000.0,-820.3125,-780.76171875,0.0
2024-06-05T16:29:50.334451,-218.26171875,-228.515625,516.6015625,213.37890625,0.0
2024-06-05T16:29:50.338310,-837.890625,-831.0546875,-1000.0,-1000.0,0.0
2024-06-05T16:29:50.342168,238.28125,241.2109375,-578.61328125,-275.87890625,0.0
2024-06-05T16:29:50.346027,-1000.0,-1000.0,968.75,-832.03125,0.0
2024-06-05T16:29:50.349886,-360.83984375,-467.28515625,-999.51171875,595.703125,0.0
2024-06-05T16:29:50.353745,-848.14453125,-887.20703125,-471.6796875,-1000.0,0.0
2024-06-05T16:29:50.357603,237.3046875,437.5,-1000.0,-658.203125,0.0
2024-06-05T16:29:50.361462,-1000.0,-1000.0,377.44140625,895.5078125,0.0
2024-06-05T16:29:50.365321,-857.421875,-995.60546875,-781.73828125,-901.85546875,0.0
2024-06-05T16:29:50.369179,754.39453125,521.484375,105.46875,-262.20703125,0.0
2024-06-05T16:29:50.373038,664.0625,939.453125,-1000.0,-1000.0,0.0
2024-06-05T16:29:50.376897,-909.66796875,-588.37890625,-217.28515625,185.05859375,0.0
2024-06-05T16:29:50.381777,-1000.0,-1000.0,-794.921875,-760.7421875,0.0
2024-06-05T16:29:50.385636,8.30078125,-103.02734375,221.19140625,185.546875,0.0
2024-06-05T16:29:50.389495,-837.890625,-825.1953125,-1000.0,-1000.0,0.0
2024-06-05T16:29:50.393355,-101.07421875,72.265625,-274.4140625,-271.484375,0.0
2024-06-05T16:29:50.397214,-1000.0,-1000.0,-834.47265625,-802.24609375,0.0
2024-06-05T16:29:50.401074,-228.02734375,-244.140625,613.76953125,288.0859375,0.0
2024-06-05T16:29:50.404933,-831.54296875,-824.70703125,-1000.0,-1000.0,0.0
2024-06-05T16:29:50.408792,241.2109375,240.72265625,-672.36328125,-347.65625,0.0
2024-06-05T16:29:50.412652,-1000.0,-1000.0,890.625,-886.71875,0.0
2024-06-05T16:29:50.416511,-465.33203125,-606.93359375,-902.34375,753.90625,0.0
2024-06-05T16:29:50.420371,-884.765625,-966.796875,-250.9765625,-855.95703125,0.0
2024-06-05T16:29:50.424230,336.9140625,539.55078125,-1000.0,-831.0546875,0.0
2024-06-05T16:29:50.428730,-1000.0,-976.5625,133.30078125,732.91015625,0.0
2024-06-05T16:29:50.432590,-1000.0,-1000.0,-764.16015625,-850.5859375,0.0
2024-06-05T16:29:50.436450,454.1015625,239.2578125,189.453125,-153.3203125,0.0
2024-06-05T16:29:50.440310,947.75390625,-895.99609375,-1000.0,-1000.0,0.0
2024-06-05T16:29:50.444170,-587.40234375,-323.73046875,-273.92578125,75.68359375,0.0
2024-06-05T16:29:50.448030,-1000.0,-1000.0,-803.22265625,-761.71875,0.0
2024-06-05T16:29:50.451889,-97.16796875,-218.26171875,330.56640625,192.87109375,0.0
2024-06-05T16:29:50.455749,-833.984375,-833.984375,-1000.0,-1000.0,0.0
2024-06-05T16:29:50.459609,13.671875,222.65625,-379.39453125,-277.34375,0.0
2024-06-05T16:29:50.463469,-1000.0,-1000.0,-893.06640625,-810.546875,0.0
2024-06-05T16:29:50.467329,-236.81640625,-297.36328125,759.27734375,431.15234375,0.0
2024-06-05T16:29:50.471189,-830.56640625,-828.125,-845.703125,-1000.0,0.0
2024-06-05T16:29:50.475644,241.69921875,235.3515625,-854.00390625,-481.93359375,0.0
2024-06-05T16:29:50.479504,-1000.0,-1000.0,687.98828125,-958.0078125,0.0
2024-06-05T16:29:50.483364,-650.390625,-773.4375,-836.42578125,885.25390625,0.0
2024-06-05T16:29:50.487224,-994.62890625,846.6796875,-66.40625,-670.41015625,0.0
2024-06-05T16:29:50.491084,546.38671875,704.58984375,-1000.0,-968.75,0.0
2024-06-05T16:29:50.494945,-979.4921875,-866.2109375,-17.578125,561.03515625,0.0
2024-06-05T16:29:50.498805,-1000.0,-1000.0,-768.06640625,-810.546875,0.0
2024-06-05T16:29:50.502665,253.41796875,115.234375,201.171875,-28.3203125,0.0
2024-06-05T16:29:50.506525,-938.96484375,-826.66015625,-1000.0,-1000.0,0.0
2024-06-05T16:29:50.510386,-402.83203125,-125.48828125,-276.3671875,-57.6171875,0.0
2024-06-05T16:29:50.514246,-1000.0,-1000.0,-811.5234375,-771.484375,0.0
2024-06-05T16:29:50.518106,-208.984375,-228.02734375,431.640625,204.58984375,0.0
2024-06-05T16:29:50.522517,-847.65625,-831.0546875,-1000.0,-1000.0,0.0
2024-06-05T16:29:50.526378,136.71875,240.72265625,-500.0,-277.83203125,0.0
2024-06-05T16:29:50.530238,-1000.0,-1000.0,-982.91015625,-821.2890625,0.0
2024-06-05T16:29:50.534099,-346.19140625,-447.265625,928.22265625,525.87890625,0.0
2024-06-05T16:29:50.537960,-856.93359375,-879.8828125,-566.89453125,-1000.0,0.0
2024-06-05T16:29:50.541820,246.58203125,364.74609375,-1000.0,-580.56640625,0.0
2024-06-05T16:29:50.545681,-1000.0,-1000.0,401.3671875,969.7265625,0.0
2024-06-05T16:29:50.549541,-786.1328125,-910.64453125,-785.15625,-999.51171875,0.0
2024-06-05T16:29:50.553402,845.703125,636.23046875,71.77734375,-472.16796875,0.0
2024-06-05T16:29:50.557262,657.2265625,904.296875,-1000.0,-1000.0,0.0
2024-06-05T16:29:50.561123,-917.96875,-639.16015625,-152.34375,371.58203125,0.0
2024-06-05T16:29:50.564984,-1000.0,-1000.0,-780.76171875,-778.80859375,0.0
2024-06-05T16:29:50.569353,125.0,3.90625,213.37890625,180.6640625,0.0
2024-06-05T16:29:50.573213,-851.07421875,-814.453125,-1000.0,-1000.0,0.0
2024-06-05T16:29:50.577074,-213.37890625,1.46484375,-275.87890625,-266.6015625,0.0
2024-06-05T16:29:50.580935,-1000.0,-1000.0,-827.63671875,-799.31640625,0.0
2024-06-05T16:29:50.584796,-221.19140625,-238.76953125,565.91796875,225.09765625,0.0
2024-06-05T16:29:50.588657,-837.40234375,-827.63671875,-1000.0,-1000.0,0.0
2024-06-05T16:29:50.592518,241.69921875,241.69921875,-631.8359375,-273.4375,0.0
2024-06-05T16:29:50.596379,-1000.0,-1000.0,905.76171875,-834.47265625,0.0
2024-06-05T16:29:50.600240,-463.37890625,-561.5234375,-905.2734375,613.76953125,0.0
2024-06-05T16:29:50.604101,-886.71875,-939.94140625,-260.7421875,-1000.0,0.0
2024-06-05T16:29:50.607961,349.609375,514.6484375,-1000.0,-666.9921875,0.0
2024-06-05T16:29:50.611822,-1000.0,-1000.0,185.546875,880.859375,0.0
2024-06-05T16:29:50.616150,-915.52734375,-1000.0,-760.25390625,-885.7421875,0.0
2024-06-05T16:29:50.620012,660.64453125,433.59375,185.546875,-173.828125,0.0
2024-06-05T16:29:50.623873,807.6171875,-946.77734375,-1000.0,-1000.0,0.0
2024-06-05T16:29:50.627734,-755.37109375,-410.64453125,-269.04296875,96.19140625,0.0
2024-06-05T16:29:50.631595,-1000.0,-1000.0,-802.734375,-761.71875,0.0
2024-06-05T16:29:50.635457,-27.34375,-166.015625,244.140625,191.89453125,0.0
2024-06-05T16:29:50.639318,-844.7265625,-830.078125,-1000.0,-1000.0,0.0
2024-06-05T16:29:50.643179,-96.19140625,125.0,-331.0546875,-273.4375,0.0
2024-06-05T16:29:50.647040,-1000.0,-1000.0,-878.90625,-803.22265625,0.0
2024-06-05T16:29:50.650901,-227.5390625,-248.046875,722.65625,331.0546875,0.0
2024-06-05T16:29:50.654763,-834.9609375,-822.265625,-888.671875,-1000.0,0.0
2024-06-05T16:29:50.658624,242.67578125,239.74609375,-824.70703125,-374.51171875,0.0
2024-06-05T16:29:50.662912,-1000.0,-1000.0,731.4453125,-905.76171875,0.0
2024-06-05T16:29:50.666774,-560.05859375,-649.90234375,-850.5859375,804.19921875,0.0
2024-06-05T16:29:50.670635,-935.546875,996.09375,-153.3203125,-765.625,0.0
2024-06-05T16:29:50.674496,450.68359375,632.8125,-1000.0,-916.015625,0.0
2024-06-05T16:29:50.678358,-1000.0,-919.43359375,75.68359375,616.2109375,0.0
2024-06-05T16:29:50.682220,-1000.0,-1000.0,-761.71875,-820.80078125,0.0
2024-06-05T16:29:50.686081,462.890625,180.17578125,193.359375,-40.52734375,0.0
2024-06-05T16:29:50.689942,939.453125,-846.19140625,-1000.0,-1000.0,0.0
2024-06-05T16:29:50.693804,-580.078125,-217.28515625,-276.3671875,-37.59765625,0.0
2024-06-05T16:29:50.697665,-1000.0,-1000.0,-809.5703125,-768.5546875,0.0
2024-06-05T16:29:50.701527,-209.47265625,-221.19140625,406.25,202.63671875,0.0
2024-06-05T16:29:50.705388,-846.6796875,-832.51953125,-1000.0,-1000.0,0.0
2024-06-05T16:29:50.709638,130.859375,238.28125,-470.21484375,-276.3671875,0.0
2024-06-05T16:29:50.713500,-1000.0,-1000.0,-957.03125,-813.4765625,0.0
2024-06-05T16:29:50.717362,-247.0703125,-366.2109375,884.765625,449.70703125,0.0
2024-06-05T16:29:50.721224,-823.2421875,-846.19140625,-669.921875,-1000.0,0.0
2024-06-05T16:29:50.725085,239.2578125,328.61328125,-969.7265625,-510.7421875,0.0
2024-06-05T16:29:50.728947,-1000.0,-1000.0,562.5,991.69921875,0.0
2024-06-05T16:29:50.732809,-650.390625,-824.70703125,-813.4765625,991.69921875,0.0
2024-06-05T16:29:50.736670,-992.1875,778.80859375,-37.59765625,-467.28515625,0.0
2024-06-05T16:29:50.740532,540.52734375,794.43359375,-1000.0,-1000.0,0.0
2024-06-05T16:29:50.744394,-966.796875,-759.27734375,-73.73046875,379.39453125,0.0
2024-06-05T16:29:50.748255,-1000.0,-1000.0,-775.390625,-780.2734375,0.0
2024-06-05T16:29:50.752117,125.48828125,24.4140625,207.51953125,71.77734375,0.0
2024-06-05T16:29:50.756638,-870.60546875,-829.1015625,-1000.0,-1000.0,0.0
2024-06-05T16:29:50.760500,-252.9296875,-76.171875,-277.34375,-152.34375,0.0
2024-06-05T16:29:50.764362,-1000.0,-1000.0,-820.80078125,-780.76171875,0.0
2024-06-05T16:29:50.768224,-220.21484375,-230.95703125,525.87890625,213.37890625,0.0
2024-06-05T16:29:50.772086,-834.9609375,-829.58984375,-1000.0,-1000.0,0.0
2024-06-05T16:29:50.775949,238.28125,241.2109375,-580.078125,-275.87890625,0.0
2024-06-05T16:29:50.779811,-1000.0,-1000.0,970.21484375,-833.984375,0.0
2024-06-05T16:29:50.783673,-360.83984375,-476.07421875,997.55859375,609.86328125,0.0
2024-06-05T16:29:50.787535,-847.16796875,-891.6015625,-464.84375,-1000.0,0.0
2024-06-05T16:29:50.791397,232.421875,437.5,-1000.0,-671.875,0.0
2024-06-05T16:29:50.795259,-1000.0,-1000.0,338.8671875,889.6484375,0.0
2024-06-05T16:29:50.799121,-907.2265625,-1000.0,-779.78515625,-899.90234375,0.0
2024-06-05T16:29:50.803598,670.8984375,498.53515625,118.65234375,-263.18359375,0.0
2024-06-05T16:29:50.807461,733.3984375,946.77734375,-1000.0,-1000.0,0.0
2024-06-05T16:29:50.811323,-846.6796875,-580.56640625,-239.2578125,185.05859375,0.0
2024-06-05T16:29:50.815186,-1000.0,-1000.0,-799.31640625,-760.7421875,0.0
2024-06-05T16:29:50.819048,10.7421875,-104.00390625,224.12109375,185.546875,0.0
2024-06-05T16:29:50.822911,-837.40234375,-823.73046875,-1000.0,-1000.0,0.0
2024-06-05T16:29:50.826773,-101.07421875,82.51953125,-273.92578125,-272.94921875,0.0
2024-06-05T16:29:50.830636,-1000.0,-1000.0,-833.984375,-803.22265625,0.0
2024-06-05T16:29:50.834498,-228.02734375,-245.1171875,613.76953125,313.4765625,0.0
2024-06-05T16:29:50.838361,-833.49609375,-824.21875,-1000.0,-1000.0,0.0
2024-06-05T16:29:50.842223,242.1875,240.72265625,-669.921875,-371.09375,0.0
2024-06-05T16:29:50.846086,-1000.0,-1000.0,886.71875,-891.6015625,0.0
2024-06-05T16:29:50.850519,-520.99609375,-621.09375,-895.99609375,756.34765625,0.0
2024-06-05T16:29:50.854382,-914.0625,-975.5859375,-220.703125,-857.421875,0.0
2024-06-05T16:29:50.858245,347.65625,542.48046875,-1000.0,-830.078125,0.0
2024-06-05T16:29:50.862108,-1000.0,-978.515625,118.1640625,732.91015625,0.0
2024-06-05T16:29:50.865971,-1000.0,-1000.0,-763.18359375,-850.5859375,0.0
2024-06-05T16:29:50.869834,454.1015625,233.88671875,190.4296875,-153.3203125,0.0
2024-06-05T16:29:50.873697,947.75390625,-881.34765625,-1000.0,-1000.0,0.0
2024-06-05T16:29:50.877559,-587.40234375,-296.38671875,-273.92578125,75.68359375,0.0
2024-06-05T16:29:50.881422,-1000.0,-1000.0,-803.22265625,-761.71875,0.0
2024-06-05T16:29:50.885285,-97.16796875,-219.7265625,331.0546875,193.359375,0.0
2024-06-05T16:29:50.889148,-833.49609375,-833.0078125,-1000.0,-1000.0,0.0
2024-06-05T16:29:50.893011,13.671875,235.3515625,-378.90625,-277.34375,0.0
2024-06-05T16:29:50.897403,-1000.0,-1000.0,-893.5546875,-810.546875,0.0
2024-06-05T16:29:50.901267,-236.81640625,-311.03515625,759.765625,431.15234375,0.0
2024-06-05T16:29:50.905130,-830.56640625,-831.54296875,-829.58984375,-1000.0,0.0
2024-06-05T16:29:50.908993,241.69921875,236.328125,-893.5546875,-481.93359375,0.0
2024-06-05T16:29:50.912856,-1000.0,-1000.0,637.6953125,-958.0078125,0.0
2024-06-05T16:29:50.916719,-650.390625,-783.203125,-829.58984375,885.25390625,0.0
2024-06-05T16:29:50.920582,-995.1171875,831.54296875,-65.4296875,-670.8984375,0.0
2024-06-05T16:29:50.924446,548.33984375,720.21484375,-1000.0,-966.796875,0.0
2024-06-05T16:29:50.928309,-978.515625,-852.05078125,-34.66796875,559.08203125,0.0
2024-06-05T16:29:50.932172,-1000.0,-1000.0,-770.01953125,-809.5703125,0.0
2024-06-05T16:29:50.936035,253.41796875,115.234375,203.125,0.9765625,0.0
2024-06-05T16:29:50.939898,-938.96484375,-825.68359375,-1000.0,-1000.0,0.0
2024-06-05T16:29:50.944251,-403.3203125,-122.0703125,-276.3671875,-95.21484375,0.0
2024-06-05T16:29:50.948114,-1000.0,-1000.0,-812.01171875,-776.3671875,0.0
2024-06-05T16:29:50.951977,-208.984375,-228.515625,431.640625,208.49609375,0.0
2024-06-05T16:29:50.955841,-847.16796875,-831.54296875,-1000.0,-1000.0,0.0
2024-06-05T16:29:50.959705,136.71875,241.2109375,-504.8828125,-276.85546875,0.0
2024-06-05T16:29:50.963568,-1000.0,-1000.0,-995.60546875,-821.2890625,0.0
2024-06-05T16:29:50.967432,-346.19140625,-460.9375,956.0546875,525.87890625,0.0
2024-06-05T16:29:50.971295,-856.93359375,-885.7421875,-525.390625,-1000.0,0.0
2024-06-05T16:29:50.975158,246.58203125,377.44140625,-1000.0,-579.58984375,0.0
2024-06-05T16:29:50.979022,-1000.0,-1000.0,397.4609375,968.75,0.0
2024-06-05T16:29:50.982885,-786.1328125,-911.1328125,-783.69140625,-998.046875,0.0
2024-06-05T16:29:50.986749,845.703125,634.27734375,71.77734375,-456.0546875,0.0
2024-06-05T16:29:50.991062,657.2265625,914.55078125,-1000.0,-1000.0,0.0
2024-06-05T16:29:50.994926,-917.96875,-622.0703125,-152.34375,331.54296875,0.0
2024-06-05T16:29:50.998790,-1000.0,-1000.0,-780.76171875,-775.87890625,0.0
2024-06-05T16:29:51.002654,125.0,-13.18359375,212.890625,182.6171875,0.0
2024-06-05T16:29:51.006517,-851.07421875,-817.3828125,-1000.0,-1000.0,0.0
2024-06-05T16:29:51.010381,-213.37890625,3.41796875,-275.87890625,-268.5546875,0.0
2024-06-05T16:29:51.014245,-1000.0,-1000.0,-829.1015625,-799.8046875,0.0
2024-06-05T16:29:51.018109,-221.19140625,-238.28125,573.2421875,225.09765625,0.0
2024-06-05T16:29:51.021972,-837.890625,-827.63671875,-1000.0,-1000.0,0.0
2024-06-05T16:29:51.025836,241.69921875,242.1875,-648.4375,-273.4375,0.0
2024-06-05T16:29:51.029700,-1000.0,-1000.0,896.97265625,-834.47265625,0.0
2024-06-05T16:29:51.033563,-463.8671875,-561.5234375,-902.34375,613.76953125,0.0
2024-06-05T16:29:51.037839,-886.71875,-940.4296875,-261.71875,-1000.0,0.0
2024-06-05T16:29:51.041703,349.12109375,521.484375,-1000.0,-665.0390625,0.0
2024-06-05T16:29:51.045567,-1000.0,-1000.0,185.546875,877.9296875,0.0
2024-06-05T16:29:51.049431,-915.52734375,-1000.0,-760.7421875,-881.34765625,0.0
2024-06-05T16:29:51.053295,661.1328125,434.08203125,185.546875,-148.4375,0.0
2024-06-05T16:29:51.057159,805.17578125,-948.2421875,-1000.0,-1000.0,0.0
2024-06-05T16:29:51.061023,-751.46484375,-409.66796875,-270.5078125,75.68359375,0.0
2024-06-05T16:29:51.064887,-1000.0,-1000.0,-802.734375,-762.20703125,0.0
2024-06-05T16:29:51.068751,-66.89453125,-181.640625,268.06640625,192.87109375,0.0
2024-06-05T16:29:51.072615,-849.12109375,-833.984375,-1000.0,-1000.0,0.0
2024-06-05T16:29:51.076479,-77.63671875,126.953125,-341.30859375,-273.4375,0.0
2024-06-05T16:29:51.080343,-1000.0,-1000.0,-884.27734375,-803.22265625,0.0
2024-06-05T16:29:51.084563,-228.02734375,-247.55859375,743.1640625,330.56640625,0.0
