timestamp,TP9,AF7,AF8,TP10,Right AUX
2024-06-05T16:33:18.501693,-801.26953125,-820.80078125,-1000.0,-1000.0,0.0
2024-06-05T16:33:18.505340,217.28515625,228.515625,-275.390625,-273.4375,0.0
2024-06-05T16:33:18.508987,-1000.0,-1000.0,-812.98828125,-807.12890625,0.0
2024-06-05T16:33:18.512634,-264.16015625,-266.11328125,421.875,334.47265625,0.0
2024-06-05T16:33:18.516281,-815.4296875,-813.4765625,-1000.0,-1000.0,0.0
2024-06-05T16:33:18.519928,236.81640625,301.26953125,-552.734375,-464.35546875,0.0
2024-06-05T16:33:18.523575,-1000.0,-1000.0,-993.65234375,-931.15234375,0.0
2024-06-05T16:33:18.527222,-644.53125,-664.55078125,886.71875,774.90234375,0.0
2024-06-05T16:33:18.526971,974.12109375,961.42578125,-642.08984375,-813.96484375,0.0
2024-06-05T16:33:18.530509,722.16796875,749.51171875,-1000.0,-950.68359375,0.0
2024-06-05T16:33:18.534048,-834.47265625,-796.875,387.20703125,563.96484375,0.0
2024-06-05T16:33:18.537587,-1000.0,-1000.0,-794.43359375,-820.80078125,0.0
2024-06-05T16:33:18.541126,215.8203125,169.921875,0.9765625,-76.66015625,0.0
2024-06-05T16:33:18.544664,-815.91796875,-815.4296875,-1000.0,-1000.0,0.0
2024-06-05T16:33:18.548203,-120.1171875,-99.609375,-147.94921875,-37.109375,0.0
2024-06-05T16:33:18.551742,-1000.0,-1000.0,-787.109375,-771.484375,0.0
2024-06-05T16:33:18.555281,-229.98046875,-231.4453125,215.33203125,203.61328125,0.0
2024-06-05T16:33:18.558819,-827.63671875,-825.68359375,-1000.0,-1000.0,0.0
2024-06-05T16:33:18.562358,236.81640625,237.3046875,-275.87890625,-276.3671875,0.0
2024-06-05T16:33:18.565897,-1000.0,-1000.0,-822.265625,-813.96484375,0.0
2024-06-05T16:33:18.565749,-367.1875,-369.140625,517.08984375,432.6171875,0.0
2024-06-05T16:33:18.569211,-847.16796875,-847.65625,-1000.0,-1000.0,0.0
2024-06-05T16:33:18.572673,343.26171875,393.5546875,-646.484375,-564.453125,0.0
2024-06-05T16:33:18.576135,-1000.0,-1000.0,929.19921875,998.046875,0.0
2024-06-05T16:33:18.579597,-786.62109375,-834.47265625,-999.0234375,898.92578125,0.0
2024-06-05T16:33:18.583059,801.26953125,741.69921875,-442.87109375,-627.44140625,0.0
2024-06-05T16:33:18.586521,867.67578125,909.66796875,-1000.0,-1000.0,0.0
2024-06-05T16:33:18.589983,-674.31640625,-617.67578125,195.3125,383.7890625,0.0
2024-06-05T16:33:18.593445,-1000.0,-1000.0,-771.97265625,-790.0390625,0.0
2024-06-05T16:33:18.596907,106.4453125,49.8046875,117.1875,36.1328125,0.0
2024-06-05T16:33:18.600369,-801.7578125,-807.6171875,-1000.0,-1000.0,0.0
2024-06-05T16:33:18.603831,-9.765625,-3.41796875,-258.30078125,-160.15625,0.0
2024-06-05T16:33:18.604490,-1000.0,-1000.0,-807.6171875,-786.62109375,0.0
2024-06-05T16:33:18.607905,-240.234375,-239.2578125,229.98046875,215.8203125,0.0
2024-06-05T16:33:18.611320,-825.1953125,-824.21875,-1000.0,-1000.0,0.0
2024-06-05T16:33:18.614735,239.74609375,239.74609375,-321.2890625,-275.87890625,0.0
2024-06-05T16:33:18.618150,-1000.0,-1000.0,-850.09765625,-823.2421875,0.0
2024-06-05T16:33:18.621566,-467.28515625,-463.8671875,614.2578125,525.87890625,0.0
2024-06-05T16:33:18.624981,-890.13671875,-891.6015625,-1000.0,-1000.0,0.0
2024-06-05T16:33:18.628396,445.3125,501.46484375,-778.80859375,-658.203125,0.0
2024-06-05T16:33:18.631811,-1000.0,-1000.0,774.90234375,916.9921875,0.0
2024-06-05T16:33:18.635226,-913.57421875,-938.96484375,-885.25390625,-982.421875,0.0
2024-06-05T16:33:18.638642,612.79296875,584.9609375,-253.41796875,-416.50390625,0.0
2024-06-05T16:33:18.642057,-999.51171875,-975.5859375,-1000.0,-1000.0,0.0
2024-06-05T16:33:18.645718,-495.60546875,-450.1953125,83.984375,191.40625,0.0
2024-06-05T16:33:18.649137,-1000.0,-1000.0,-768.06640625,-768.5546875,0.0
2024-06-05T16:33:18.652556,-5.859375,-61.03515625,193.84765625,153.80859375,0.0
2024-06-05T16:33:18.655974,-797.8515625,-806.640625,-1000.0,-1000.0,0.0
2024-06-05T16:33:18.659393,103.515625,110.3515625,-271.97265625,-263.671875,0.0
2024-06-05T16:33:18.662812,-1000.0,-1000.0,-805.6640625,-805.6640625,0.0
2024-06-05T16:33:18.666230,-251.46484375,-250.48828125,304.6875,229.98046875,0.0
2024-06-05T16:33:18.669649,-820.80078125,-820.3125,-1000.0,-1000.0,0.0
2024-06-05T16:33:18.673068,239.74609375,240.234375,-422.8515625,-333.984375,0.0
2024-06-05T16:33:18.676486,-1000.0,-1000.0,-913.0859375,-854.98046875,0.0
2024-06-05T16:33:18.679905,-562.01171875,-562.01171875,756.34765625,614.74609375,0.0
2024-06-05T16:33:18.683323,-942.87109375,-946.77734375,-835.44921875,-1000.0,0.0
2024-06-05T16:33:18.687490,543.9453125,583.984375,-929.19921875,-800.78125,0.0
2024-06-05T16:33:18.690917,-1000.0,-977.5390625,603.515625,746.58203125,0.0
2024-06-05T16:33:18.694345,-1000.0,-1000.0,-838.37890625,-875.0,0.0
2024-06-05T16:33:18.697773,412.109375,382.8125,-143.06640625,-234.86328125,0.0
2024-06-05T16:33:18.701200,-879.39453125,-860.3515625,-1000.0,-1000.0,0.0
2024-06-05T16:33:18.704628,-292.96875,-248.53515625,-26.85546875,82.51953125,0.0
2024-06-05T16:33:18.708055,-1000.0,-1000.0,-775.390625,-766.6015625,0.0
2024-06-05T16:33:18.711483,-119.62890625,-175.78125,204.1015625,193.84765625,0.0
2024-06-05T16:33:18.714910,-803.7109375,-816.89453125,-1000.0,-1000.0,0.0
2024-06-05T16:33:18.718338,217.28515625,217.28515625,-274.90234375,-273.4375,0.0
2024-06-05T16:33:18.721765,-1000.0,-1000.0,-811.5234375,-806.15234375,0.0
2024-06-05T16:33:18.725193,-264.16015625,-263.18359375,403.3203125,333.0078125,0.0
2024-06-05T16:33:18.729756,-815.4296875,-814.94140625,-1000.0,-1000.0,0.0
2024-06-05T16:33:18.733196,236.81640625,264.16015625,-523.4375,-438.96484375,0.0
2024-06-05T16:33:18.736635,-1000.0,-1000.0,-982.421875,-916.015625,0.0
2024-06-05T16:33:18.740074,-649.90234375,-648.4375,885.25390625,757.32421875,0.0
2024-06-05T16:33:18.743514,994.140625,977.05078125,-647.4609375,-832.03125,0.0
2024-06-05T16:33:18.746953,635.7421875,722.65625,-1000.0,-940.4296875,0.0
2024-06-05T16:33:18.750392,-927.734375,-831.0546875,428.22265625,583.984375,0.0
2024-06-05T16:33:18.753832,-1000.0,-1000.0,-802.734375,-832.03125,0.0
2024-06-05T16:33:18.757271,217.7734375,206.0546875,-30.76171875,-122.0703125,0.0
2024-06-05T16:33:18.760710,-827.63671875,-821.77734375,-1000.0,-1000.0,0.0
2024-06-05T16:33:18.764150,-160.15625,-138.18359375,-139.6484375,-28.80859375,0.0
2024-06-05T16:33:18.767589,-1000.0,-1000.0,-788.0859375,-773.92578125,0.0
2024-06-05T16:33:18.772455,-227.05078125,-228.02734375,215.33203125,203.61328125,0.0
2024-06-05T16:33:18.775908,-825.1953125,-827.1484375,-1000.0,-1000.0,0.0
2024-06-05T16:33:18.779360,231.93359375,236.328125,-275.390625,-276.3671875,0.0
2024-06-05T16:33:18.782813,-1000.0,-1000.0,-820.3125,-812.98828125,0.0
2024-06-05T16:33:18.786265,-279.78515625,-352.05078125,498.046875,432.6171875,0.0
2024-06-05T16:33:18.789718,-817.3828125,-841.796875,-1000.0,-1000.0,0.0
2024-06-05T16:33:18.793170,329.1015625,366.2109375,-619.140625,-541.9921875,0.0
2024-06-05T16:33:18.796623,-1000.0,-1000.0,942.3828125,-986.328125,0.0
2024-06-05T16:33:18.800076,-795.41015625,-791.9921875,998.53515625,884.765625,0.0
2024-06-05T16:33:18.803528,821.2890625,806.15234375,-448.73046875,-642.578125,0.0
2024-06-05T16:33:18.806981,793.45703125,858.88671875,-1000.0,-1000.0,0.0
2024-06-05T16:33:18.810433,-770.5078125,-680.17578125,235.3515625,396.484375,0.0
2024-06-05T16:33:18.815523,-1000.0,-1000.0,-776.85546875,-796.38671875,0.0
2024-06-05T16:33:18.818989,109.375,84.47265625,83.49609375,-7.32421875,0.0
2024-06-05T16:33:18.822456,-811.03515625,-807.12890625,-1000.0,-1000.0,0.0
2024-06-05T16:33:18.825922,-48.828125,-20.99609375,-253.41796875,-142.578125,0.0
2024-06-05T16:33:18.829388,-1000.0,-1000.0,-808.10546875,-786.62109375,0.0
2024-06-05T16:33:18.832854,-236.328125,-238.28125,228.515625,214.84375,0.0
2024-06-05T16:33:18.836320,-823.73046875,-824.70703125,-1000.0,-1000.0,0.0
2024-06-05T16:33:18.839787,236.81640625,239.74609375,-281.73828125,-275.87890625,0.0
2024-06-05T16:33:18.843253,-1000.0,-1000.0,-833.984375,-822.75390625,0.0
2024-06-05T16:33:18.846719,-385.25390625,-453.61328125,586.42578125,525.87890625,0.0
2024-06-05T16:33:18.850185,-854.98046875,-885.7421875,-1000.0,-1000.0,0.0
2024-06-05T16:33:18.853652,430.6640625,470.703125,-732.91015625,-634.765625,0.0
2024-06-05T16:33:18.858903,-1000.0,-1000.0,818.359375,938.4765625,0.0
2024-06-05T16:33:18.862383,-923.828125,-919.921875,-892.08984375,998.53515625,0.0
2024-06-05T16:33:18.865863,633.7890625,617.67578125,-254.39453125,-443.84765625,0.0
2024-06-05T16:33:18.869343,932.6171875,994.62890625,-1000.0,-1000.0,0.0
2024-06-05T16:33:18.872823,-599.12109375,-503.90625,105.46875,206.0546875,0.0
2024-06-05T16:33:18.876302,-1000.0,-1000.0,-766.11328125,-772.94921875,0.0
2024-06-05T16:33:18.879782,-1.46484375,-3.90625,191.89453125,111.328125,0.0
2024-06-05T16:33:18.883262,-806.15234375,-799.31640625,-1000.0,-1000.0,0.0
2024-06-05T16:33:18.886741,61.5234375,89.35546875,-270.01953125,-257.32421875,0.0
2024-06-05T16:33:18.890221,-1000.0,-1000.0,-804.6875,-806.640625,0.0
2024-06-05T16:33:18.893701,-246.58203125,-249.51171875,270.5078125,228.02734375,0.0
2024-06-05T16:33:18.897181,-821.2890625,-820.80078125,-1000.0,-1000.0,0.0
2024-06-05T16:33:18.902546,238.76953125,239.74609375,-383.7890625,-291.015625,0.0
2024-06-05T16:33:18.906039,-1000.0,-1000.0,-892.08984375,-840.33203125,0.0
2024-06-05T16:33:18.909532,-484.375,-545.8984375,716.30859375,610.83984375,0.0
2024-06-05T16:33:18.913025,-901.85546875,-937.01171875,-882.8125,-1000.0,0.0
2024-06-05T16:33:18.916518,528.80859375,567.87109375,-887.20703125,-762.6953125,0.0
2024-06-05T16:33:18.920011,-999.51171875,-991.2109375,647.4609375,793.45703125,0.0
2024-06-05T16:33:18.923503,-1000.0,-1000.0,-844.7265625,-888.671875,0.0
2024-06-05T16:33:18.926996,432.6171875,423.33984375,-143.5546875,-252.44140625,0.0
2024-06-05T16:33:18.930489,-938.4765625,-886.71875,-1000.0,-1000.0,0.0
2024-06-05T16:33:18.933982,-404.296875,-303.22265625,-17.578125,83.984375,0.0
2024-06-05T16:33:18.937475,-1000.0,-1000.0,-774.4140625,-768.06640625,0.0
2024-06-05T16:33:18.940968,-117.1875,-132.32421875,203.125,193.84765625,0.0
2024-06-05T16:33:18.946296,-807.6171875,-807.6171875,-1000.0,-1000.0,0.0
2024-06-05T16:33:18.949801,217.28515625,212.40234375,-273.92578125,-270.99609375,0.0
2024-06-05T16:33:18.953306,-1000.0,-1000.0,-810.05859375,-805.17578125,0.0
2024-06-05T16:33:18.956810,-264.16015625,-265.625,375.0,295.41015625,0.0
2024-06-05T16:33:18.960315,-813.96484375,-813.96484375,-1000.0,-1000.0,0.0
2024-06-05T16:33:18.963820,237.3046875,287.109375,-506.8359375,-404.78515625,0.0
2024-06-05T16:33:18.967324,-1000.0,-1000.0,-969.7265625,-907.2265625,0.0
2024-06-05T16:33:18.970829,-590.8203125,-642.08984375,854.98046875,754.8828125,0.0
2024-06-05T16:33:18.974333,-967.7734375,988.76953125,-688.96484375,-834.47265625,0.0
2024-06-05T16:33:18.977838,624.0234375,706.0546875,-1000.0,-923.828125,0.0
2024-06-05T16:33:18.981343,-921.38671875,-847.16796875,448.2421875,611.328125,0.0
2024-06-05T16:33:18.984847,-1000.0,-1000.0,-804.6875,-839.84375,0.0
2024-06-05T16:33:18.991993,226.5625,220.703125,-32.71484375,-143.06640625,0.0
2024-06-05T16:33:18.995519,-843.75,-824.21875,-1000.0,-1000.0,0.0
2024-06-05T16:33:18.999045,-221.6796875,-153.80859375,-120.1171875,-26.85546875,0.0
2024-06-05T16:33:19.002572,-1000.0,-1000.0,-784.66796875,-775.390625,0.0
2024-06-05T16:33:19.006098,-222.16796875,-227.05078125,212.890625,203.61328125,0.0
2024-06-05T16:33:19.009624,-828.125,-827.1484375,-1000.0,-1000.0,0.0
2024-06-05T16:33:19.013150,231.4453125,235.83984375,-275.390625,-275.390625,0.0
2024-06-05T16:33:19.016677,-1000.0,-1000.0,-817.3828125,-810.546875,0.0
2024-06-05T16:33:19.020203,-268.06640625,-333.49609375,474.609375,410.15625,0.0
2024-06-05T16:33:19.023729,-813.4765625,-835.44921875,-1000.0,-1000.0,0.0
2024-06-05T16:33:19.027256,332.51953125,338.37890625,-580.078125,-493.1640625,0.0
2024-06-05T16:33:19.030782,-1000.0,-1000.0,969.7265625,-965.8203125,0.0
2024-06-05T16:33:19.037605,-714.35546875,-779.296875,972.65625,880.859375,0.0
2024-06-05T16:33:19.041150,910.64453125,828.61328125,-491.2109375,-649.90234375,0.0
2024-06-05T16:33:19.044694,776.3671875,815.91796875,-1000.0,-1000.0,0.0
2024-06-05T16:33:19.048239,-765.625,-737.79296875,290.0390625,454.1015625,0.0
2024-06-05T16:33:19.051784,-1000.0,-1000.0,-780.2734375,-805.17578125,0.0
2024-06-05T16:33:19.055328,117.1875,111.328125,80.56640625,-31.25,0.0
2024-06-05T16:33:19.058873,-822.75390625,-811.03515625,-1000.0,-1000.0,0.0
2024-06-05T16:33:19.062417,-111.81640625,-55.6640625,-233.88671875,-134.765625,0.0
2024-06-05T16:33:19.065962,-1000.0,-1000.0,-802.24609375,-787.109375,0.0
2024-06-05T16:33:19.069507,-229.4921875,-235.3515625,225.09765625,214.35546875,0.0
2024-06-05T16:33:19.073051,-827.1484375,-825.68359375,-1000.0,-1000.0,0.0
2024-06-05T16:33:19.076596,236.81640625,239.2578125,-273.92578125,-275.87890625,0.0
2024-06-05T16:33:19.083233,-1000.0,-1000.0,-828.125,-820.3125,0.0
2024-06-05T16:33:19.086793,-371.09375,-429.19921875,562.98828125,506.8359375,0.0
2024-06-05T16:33:19.090354,-849.609375,-873.53515625,-1000.0,-1000.0,0.0
2024-06-05T16:33:19.093915,435.546875,441.40625,-692.87109375,-600.5859375,0.0
2024-06-05T16:33:19.097475,-1000.0,-1000.0,865.234375,955.56640625,0.0
2024-06-05T16:33:19.101036,-843.26171875,-890.625,-918.45703125,995.60546875,0.0
2024-06-05T16:33:19.104597,739.74609375,662.59765625,-294.921875,-449.70703125,0.0
2024-06-05T16:33:19.108157,916.9921875,957.03125,-1000.0,-1000.0,0.0
2024-06-05T16:33:19.111718,-596.19140625,-553.22265625,130.37109375,252.9296875,0.0
2024-06-05T16:33:19.115279,-1000.0,-1000.0,-766.11328125,-777.83203125,0.0
2024-06-05T16:33:19.118840,5.37109375,-1.953125,190.4296875,83.0078125,0.0
2024-06-05T16:33:19.122400,-813.96484375,-803.22265625,-1000.0,-1000.0,0.0
2024-06-05T16:33:19.128863,0.9765625,69.82421875,-268.06640625,-253.41796875,0.0
2024-06-05T16:33:19.132438,-1000.0,-1000.0,-805.17578125,-807.6171875,0.0
2024-06-05T16:33:19.136013,-238.76953125,-247.0703125,235.83984375,227.5390625,0.0
2024-06-05T16:33:19.139588,-825.1953125,-821.2890625,-1000.0,-1000.0,0.0
2024-06-05T16:33:19.143163,239.74609375,240.234375,-369.140625,-273.4375,0.0
2024-06-05T16:33:19.146738,-1000.0,-1000.0,-881.34765625,-831.54296875,0.0
2024-06-05T16:33:19.150313,-469.23828125,-527.83203125,679.6875,591.796875,0.0
2024-06-05T16:33:19.153888,-895.99609375,-924.31640625,-934.08203125,-1000.0,0.0
2024-06-05T16:33:19.157463,533.69140625,534.66796875,-843.26171875,-714.35546875,0.0
2024-06-05T16:33:19.161038,-1000.0,-1000.0,697.75390625,840.8203125,0.0
2024-06-05T16:33:19.164613,-969.7265625,-1000.0,-855.95703125,-895.99609375,0.0
2024-06-05T16:33:19.168188,541.50390625,458.0078125,-167.96875,-254.39453125,0.0
2024-06-05T16:33:19.174489,-957.03125,-934.08203125,-1000.0,-1000.0,0.0
2024-06-05T16:33:19.178077,-416.015625,-391.6015625,16.11328125,109.375,0.0
2024-06-05T16:33:19.181664,-1000.0,-1000.0,-770.99609375,-766.11328125,0.0
2024-06-05T16:33:19.185252,-108.3984375,-113.76953125,199.70703125,191.89453125,0.0
2024-06-05T16:33:19.188839,-815.4296875,-809.5703125,-1000.0,-1000.0,0.0
2024-06-05T16:33:19.192427,116.2109375,177.734375,-272.94921875,-270.01953125,0.0
2024-06-05T16:33:19.196014,-1000.0,-1000.0,-807.6171875,-804.19921875,0.0
2024-06-05T16:33:19.199602,-249.51171875,-258.30078125,340.33203125,270.5078125,0.0
2024-06-05T16:33:19.203189,-820.80078125,-816.89453125,-1000.0,-1000.0,0.0
2024-06-05T16:33:19.206777,239.74609375,238.28125,-471.6796875,-371.58203125,0.0
2024-06-05T16:33:19.210365,-1000.0,-1000.0,-947.265625,-890.625,0.0
2024-06-05T16:33:19.213952,-562.01171875,-611.81640625,820.80078125,730.46875,0.0
2024-06-05T16:33:19.220104,-951.66015625,-981.4453125,-745.60546875,-872.55859375,0.0
2024-06-05T16:33:19.223703,625.48828125,631.34765625,-984.375,-868.1640625,0.0
2024-06-05T16:33:19.227302,-937.98828125,-930.17578125,523.4375,677.24609375,0.0
2024-06-05T16:33:19.230901,-1000.0,-1000.0,-815.91796875,-848.14453125,0.0
2024-06-05T16:33:19.234499,326.171875,249.51171875,-54.6875,-145.01953125,0.0
2024-06-05T16:33:19.238098,-850.5859375,-830.56640625,-1000.0,-1000.0,0.0
2024-06-05T16:33:19.241697,-224.12109375,-166.9921875,-96.6796875,-1.46484375,0.0
2024-06-05T16:33:19.245296,-1000.0,-1000.0,-781.73828125,-771.97265625,0.0
2024-06-05T16:33:19.248894,-222.16796875,-226.07421875,210.44921875,201.171875,0.0
2024-06-05T16:33:19.252493,-828.125,-825.68359375,-1000.0,-1000.0,0.0
2024-06-05T16:33:19.256092,231.4453125,233.3984375,-275.390625,-273.92578125,0.0
2024-06-05T16:33:19.259691,-1000.0,-1000.0,-814.94140625,-808.59375,0.0
2024-06-05T16:33:19.265704,-267.08984375,-296.875,439.94140625,374.0234375,0.0
2024-06-05T16:33:19.269313,-813.96484375,-823.2421875,-1000.0,-1000.0,0.0
2024-06-05T16:33:19.272922,323.73046875,327.1484375,-570.3125,-474.12109375,0.0
2024-06-05T16:33:19.276531,-1000.0,-1000.0,981.4453125,-955.56640625,0.0
2024-06-05T16:33:19.280140,-655.2734375,-745.60546875,940.91796875,860.3515625,0.0
2024-06-05T16:33:19.283749,970.21484375,860.83984375,-553.22265625,-687.01171875,0.0
2024-06-05T16:33:19.287358,768.06640625,819.82421875,-1000.0,-1000.0,0.0
2024-06-05T16:33:19.290967,-769.53125,-723.6328125,337.40234375,501.953125,0.0
2024-06-05T16:33:19.294575,-1000.0,-1000.0,-786.1328125,-810.05859375,0.0
2024-06-05T16:33:19.298184,162.59765625,119.62890625,58.10546875,-32.71484375,0.0
2024-06-05T16:33:19.301793,-819.82421875,-813.96484375,-1000.0,-1000.0,0.0
2024-06-05T16:33:19.305402,-115.72265625,-72.75390625,-214.84375,-119.62890625,0.0
2024-06-05T16:33:19.311288,-1000.0,-1000.0,-799.31640625,-784.66796875,0.0
2024-06-05T16:33:19.314906,-229.98046875,-233.3984375,223.14453125,212.890625,0.0
2024-06-05T16:33:19.318524,-827.63671875,-824.21875,-1000.0,-1000.0,0.0
2024-06-05T16:33:19.322142,238.76953125,238.76953125,-275.87890625,-277.34375,0.0
2024-06-05T16:33:19.325759,-1000.0,-1000.0,-817.87109375,-810.546875,0.0
2024-06-05T16:33:19.329377,-352.5390625,-353.02734375,519.53125,458.984375,0.0
2024-06-05T16:33:19.332995,-906.25,-904.78515625,-1000.0,-1000.0,0.0
2024-06-05T16:33:19.336613,347.65625,332.03125,-575.1953125,-484.86328125,0.0
2024-06-05T16:33:19.340231,-1000.0,-1000.0,889.6484375,961.42578125,0.0
2024-06-05T16:33:19.343849,-798.828125,-877.9296875,-945.80078125,979.98046875,0.0
2024-06-05T16:33:19.347467,793.45703125,681.640625,-341.30859375,-480.46875,0.0
2024-06-05T16:33:19.351085,911.1328125,940.91796875,-1000.0,-1000.0,0.0
2024-06-05T16:33:19.358144,-599.609375,-576.171875,160.15625,307.12890625,0.0
2024-06-05T16:33:19.361774,-1000.0,-1000.0,-766.6015625,-781.25,0.0
2024-06-05T16:33:19.365405,39.55078125,10.25390625,171.875,80.078125,0.0
2024-06-05T16:33:19.369036,-809.5703125,-805.17578125,-1000.0,-1000.0,0.0
2024-06-05T16:33:19.372667,-2.44140625,48.33984375,-265.625,-233.88671875,0.0
2024-06-05T16:33:19.376298,-1000.0,-1000.0,-805.6640625,-802.24609375,0.0
2024-06-05T16:33:19.379929,-239.2578125,-244.62890625,231.4453125,225.09765625,0.0
2024-06-05T16:33:19.383560,-825.1953125,-821.2890625,-1000.0,-1000.0,0.0
2024-06-05T16:33:19.387191,239.74609375,239.2578125,-362.3046875,-273.92578125,0.0
2024-06-05T16:33:19.390822,-1000.0,-1000.0,-870.1171875,-829.1015625,0.0
2024-06-05T16:33:19.394453,-469.23828125,-482.91015625,642.578125,568.84765625,0.0
2024-06-05T16:33:19.398084,-897.4609375,-900.87890625,-981.93359375,-1000.0,0.0
2024-06-05T16:33:19.404886,538.57421875,523.4375,-809.5703125,-665.0390625,0.0
2024-06-05T16:33:19.408529,-1000.0,-1000.0,734.86328125,892.08984375,0.0
2024-06-05T16:33:19.412171,-926.7578125,-997.55859375,-866.2109375,-916.015625,0.0
2024-06-05T16:33:19.415813,607.91015625,490.72265625,-193.84765625,-281.25,0.0
2024-06-05T16:33:19.419456,-961.9140625,-942.3828125,-1000.0,-1000.0,0.0
2024-06-05T16:33:19.423098,-418.9453125,-402.34375,44.43359375,139.6484375,0.0
2024-06-05T16:33:19.426741,-1000.0,-1000.0,-769.04296875,-764.6484375,0.0
2024-06-05T16:33:19.430383,-80.078125,-103.02734375,197.265625,189.453125,0.0
2024-06-05T16:33:19.434026,-810.05859375,-809.5703125,-1000.0,-1000.0,0.0
2024-06-05T16:33:19.437668,112.79296875,158.203125,-272.94921875,-267.578125,0.0
2024-06-05T16:33:19.441310,-1000.0,-1000.0,-807.12890625,-805.17578125,0.0
2024-06-05T16:33:19.444953,-250.0,-255.859375,334.47265625,231.4453125,0.0
2024-06-05T16:33:19.451523,-820.80078125,-817.87109375,-1000.0,-1000.0,0.0
2024-06-05T16:33:19.455176,239.74609375,238.76953125,-465.8203125,-368.1640625,0.0
2024-06-05T16:33:19.458828,-1000.0,-1000.0,-934.08203125,-883.7890625,0.0
2024-06-05T16:33:19.462481,-562.01171875,-596.6796875,783.69140625,688.96484375,0.0
2024-06-05T16:33:19.466134,-953.61328125,-972.16796875,-802.734375,-934.5703125,0.0
2024-06-05T16:33:19.469786,631.8359375,628.90625,-952.63671875,-816.40625,0.0
2024-06-05T16:33:19.473439,-953.125,-931.15234375,565.4296875,732.421875,0.0
2024-06-05T16:33:19.477091,-1000.0,-1000.0,-824.21875,-858.3984375,0.0
2024-06-05T16:33:19.480744,408.203125,272.94921875,-80.56640625,-160.15625,0.0
2024-06-05T16:33:19.484396,-854.00390625,-841.796875,-1000.0,-1000.0,0.0
2024-06-05T16:33:19.488049,-228.02734375,-208.0078125,-74.21875,23.4375,0.0
2024-06-05T16:33:19.491702,-1000.0,-1000.0,-779.296875,-769.53125,0.0
2024-06-05T16:33:19.498083,-197.75390625,-217.7734375,208.0078125,198.73046875,0.0
2024-06-05T16:33:19.501745,-821.77734375,-825.1953125,-1000.0,-1000.0,0.0
2024-06-05T16:33:19.505406,228.02734375,230.95703125,-275.390625,-272.94921875,0.0
2024-06-05T16:33:19.509068,-1000.0,-1000.0,-813.96484375,-807.6171875,0.0
2024-06-05T16:33:19.512730,-265.13671875,-266.6015625,433.10546875,334.47265625,0.0
2024-06-05T16:33:19.516392,-814.94140625,-812.98828125,-1000.0,-1000.0,0.0
2024-06-05T16:33:19.520053,280.2734375,316.40625,-566.40625,-470.21484375,0.0
2024-06-05T16:33:19.523715,-1000.0,-1000.0,991.69921875,-949.70703125,0.0
2024-06-05T16:33:19.527377,-647.94921875,-716.30859375,915.0390625,828.61328125,0.0
